gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP004044,,,,,
AGAP004040,,,,,
AGAP003946,,,,,
AGAP003511,,,,,
AGAP003426,,,,,
AGAP003100,,,,,
AGAP002750,,,,,
AGAP002749,,,,,
AGAP002673,,,,,
AGAP002031,,,,,
AGAP001853,,,,,
AGAP001851,,,,,
AGAP001847,,,,,
AGAP001842,,,,,
AGAP001839,,,,,
AGAP001838,,,,,
AGAP001837,,,,,
AGAP001605,,,,,
AGAP001567,,,,,
AGAP028788,281.66126892855,209.96899975586132,208.94508175234984,228.67145159123513,173.7926552907456
AGAP028789,281.66126892855,209.96899975586132,208.94508175234984,228.67145159123513,173.7926552907456
AGAP028795,,,,,
AGAP028799,,,,,
AGAP028802,,,,,
AGAP028804,,,,,
AGAP028811,,,,,
AGAP028825,,,,,
AGAP028828,,,,,
AGAP028839,2567.3246721924957,1685.8641960000311,1667.3023127481968,1425.6579990652692,1377.3058879056828
AGAP028845,,,,,
AGAP028846,,,,,
AGAP028855,2567.3246721924957,1685.8641960000311,1667.3023127481968,1425.6579990652692,1377.3058879056828
AGAP028856,,,,,
AGAP028858,,,,,
AGAP028863,,,,,
AGAP028869,,,,,
AGAP028870,281.66126892855,209.96899975586132,208.94508175234984,228.67145159123513,173.7926552907456
AGAP028872,,,,,
AGAP028877,,,,,
AGAP028878,,,,,
AGAP028881,,,,,
AGAP028883,,,,,
AGAP028887,,,,,
AGAP028890,,,,,
AGAP028892,1443.6946494243998,1199.7640061810507,1060.7689526461552,1089.969938112514,1046.7247781346805
AGAP028893,,,,,
AGAP028894,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028897,,,,,
AGAP028898,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028900,1443.6946494243998,1199.7640061810507,1060.7689526461552,1089.969938112514,1046.7247781346805
AGAP028906,,,,,
AGAP028909,2459.1177127480396,2141.379617789562,2052.049845577678,2097.165133142109,2198.54506596163
AGAP028910,1317.1681255261456,1072.8813411769859,971.6548181390108,1040.82445536193,1028.9960650914581
AGAP028918,,,,,
AGAP028919,,,,,
AGAP028924,,,,,
AGAP028927,,,,,
AGAP028956,,,,,
AGAP028958,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028960,,,,,
AGAP028962,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028963,,,,,
AGAP028964,,,,,
AGAP028972,,,,,
AGAP028978,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028980,4437.633603711167,3087.931662402576,2519.811188280978,2748.6361542507607,1980.9360616382478
AGAP028981,,,,,
AGAP028279,,,,,
AGAP028271,,,,,
AGAP028983,57.27128378655254,87.4199118337632,85.28145409935657,94.19003354108798,87.32542936361303
AGAP028301,,,,,
AGAP028999,,,,,
AGAP013622,,,,,
AGAP029001,,,,,
AGAP013695,,,,,
AGAP029002,,,,,
AGAP029003,,,,,
AGAP029004,,,,,
AGAP013603,,,,,
AGAP029008,,,,,
AGAP013577,,,,,
AGAP028345,,,,,
AGAP013654,,,,,
AGAP013592,,,,,
AGAP013675,,,,,
AGAP028354,,,,,
AGAP028241,,,,,
AGAP029028,,,,,
AGAP013641,57.27128378655254,87.4199118337632,85.28145409935657,94.19003354108798,87.32542936361303
AGAP013600,57.27128378655254,87.4199118337632,85.28145409935657,94.19003354108798,87.32542936361303
AGAP028754,,,,,
AGAP028755,,,,,
AGAP005403,,,,,
AGAP005579,,,,,
AGAP028756,,,,,
AGAP028757,,,,,
AGAP028758,,,,,
AGAP005821,,,,,
AGAP028759,,,,,
AGAP006752,,,,,
AGAP028760,,,,,
AGAP028761,,,,,
AGAP028762,,,,,
AGAP013659,,,,,
AGAP013569,,,,,
AGAP013624,,,,,
AGAP028763,,,,,
AGAP028764,,,,,
AGAP028765,,,,,
AGAP028766,,,,,
AGAP003144,,,,,
AGAP028767,,,,,
AGAP013605,,,,,
AGAP013623,,,,,
AGAP028768,,,,,
AGAP028769,,,,,
AGAP003528,,,,,
AGAP003529,,,,,
AGAP028770,,,,,
AGAP004393,,,,,
AGAP028771,,,,,
AGAP004658,,,,,
AGAP004663,,,,,
AGAP013705,,,,,
AGAP028772,,,,,
AGAP028773,,,,,
AGAP011868,,,,,
AGAP012212,,,,,
AGAP012349,,,,,
AGAP013691,,,,,
AGAP008119,,,,,
AGAP008120,,,,,
AGAP013565,,,,,
AGAP008121,,,,,
AGAP008394,,,,,
AGAP008395,,,,,
AGAP008396,,,,,
AGAP008421,,,,,
AGAP028774,,,,,
AGAP028775,,,,,
AGAP028776,,,,,
AGAP028777,,,,,
AGAP013568,,,,,
AGAP009055,,,,,
AGAP028778,,,,,
AGAP009678,,,,,
AGAP009679,,,,,
AGAP028779,,,,,
AGAP028780,,,,,
AGAP028781,,,,,
AGAP013667,,,,,
AGAP028782,,,,,
AGAP013651,,,,,
AGAP028783,,,,,
AGAP028784,,,,,
AGAP028785,,,,,
AGAP012511,,,,,
AGAP012618,,,,,
AGAP012789,,,,,
AGAP012794,,,,,
AGAP012810,,,,,
AGAP012886,,,,,
AGAP012899,,,,,
AGAP012774,,,,,
AGAP012733,,,,,
AGAP012640,,,,,
AGAP012580,,,,,
AGAP012512,,,,,
AGAP000730,,,,,
AGAP000729,,,,,
AGAP008030,,,,,
AGAP008069,,,,,
AGAP008485,,,,,
AGAP008589,,,,,
AGAP008591,,,,,
AGAP008592,,,,,
AGAP008603,,,,,
AGAP008605,,,,,
AGAP009287,,,,,
AGAP009297,,,,,
AGAP009300,,,,,
AGAP009455,,,,,
AGAP009698,,,,,
AGAP009689,,,,,
AGAP009301,,,,,
AGAP009299,,,,,
AGAP008792,,,,,
AGAP008791,,,,,
AGAP008663,,,,,
AGAP008609,,,,,
AGAP008587,,,,,
AGAP008586,,,,,
AGAP008581,,,,,
AGAP008383,,,,,
AGAP008220,,,,,
AGAP008068,,,,,
AGAP008029,,,,,
AGAP004927,,,,,
AGAP005090,,,,,
AGAP005442,,,,,
AGAP005517,,,,,
AGAP006538,,,,,
AGAP007047,,,,,
AGAP007268,,,,,
AGAP007351,,,,,
AGAP007360,,,,,
AGAP007441,,,,,
AGAP007444,,,,,
AGAP007561,,,,,
AGAP007695,,,,,
AGAP007554,,,,,
AGAP007528,,,,,
AGAP007352,,,,,
AGAP007328,,,,,
AGAP006922,,,,,
AGAP006801,,,,,
AGAP006787,,,,,
AGAP006694,,,,,
AGAP006692,,,,,
AGAP006639,,,,,
AGAP006519,,,,,
AGAP006338,,,,,
AGAP006317,,,,,
AGAP006301,,,,,
AGAP006299,,,,,
AGAP006291,,,,,
AGAP006290,,,,,
AGAP006286,,,,,
AGAP006284,,,,,
AGAP005867,,,,,
AGAP005441,,,,,
AGAP005436,,,,,
AGAP005089,,,,,
AGAP004926,,,,,
AGAP004925,,,,,
AGAP004924,,,,,
AGAP004821,,,,,
AGAP010651,,,,,
AGAP010652,,,,,
AGAP010888,,,,,
AGAP011263,,,,,
AGAP011265,,,,,
AGAP011268,,,,,
AGAP011595,,,,,
AGAP011596,,,,,
AGAP011601,,,,,
AGAP011602,,,,,
AGAP011855,,,,,
AGAP012147,,,,,
AGAP011986,,,,,
AGAP011863,,,,,
AGAP011862,,,,,
AGAP011861,,,,,
AGAP011857,,,,,
AGAP011585,,,,,
AGAP011550,,,,,
AGAP011261,,,,,
AGAP011259,,,,,
AGAP010950,,,,,
AGAP010949,,,,,
AGAP010947,,,,,
AGAP010946,,,,,
AGAP010944,,,,,
AGAP010927,,,,,
AGAP010868,,,,,
AGAP010674,,,,,
AGAP010570,,,,,
AGAP010569,,,,,
AGAP010527,,,,,
AGAP001105,,,,,
AGAP001191,,,,,
AGAP001831,,,,,
AGAP001832,,,,,
AGAP001833,,,,,
AGAP001834,,,,,
AGAP001835,,,,,
AGAP001836,,,,,
AGAP001841,,,,,
AGAP001845,,,,,
AGAP001846,,,,,
AGAP001852,,,,,
AGAP002590,,,,,
AGAP010848,133.18451714911322,124.65137934414265,128.58758362457726,133.09730923132383,138.36258783615457
AGAP011505,553.512671267413,287.37238266978864,471.9172254433647,557.2661305810684,363.21244492156114
AGAP029059,,,,,
AGAP029061,,,,,
AGAP029060,,,,,
AGAP029057,,,,,
AGAP029056,,,,,
AGAP006056,67.03859657392833,73.83856057840477,77.92760134744347,58.57091441457257,44.9544902662174
AGAP029622,76.72753475808675,73.3802596326897,75.69048456597295,80.3571824010683,82.33496724617892
AGAP009409,27.08111054121251,25.1512376978458,26.056698708208078,29.019331676588315,29.84533317235562
AGAP011644,329.17303989546446,265.6697289843818,290.0499702251839,284.07149163019176,248.12729964554669
AGAP001873,209.4525988805463,238.7612712305571,227.46211015637036,262.1693178499139,296.0772777735119
AGAP011009,,,,,
AGAP003344,1590.2634355128182,2161.2872294222875,1659.0884654645345,1586.5475002932606,1346.3146133448313
AGAP029087,,,,,
AGAP011186,105.45071083254253,98.11997668679037,99.7073157379618,92.10084898382858,97.44142138627669
AGAP005572,219.16788677973747,282.5015547088179,208.9443738260034,218.79939185620503,193.9547948977772
AGAP008662,57.48316133115446,68.28775376319237,55.41943632391725,61.12963221180855,64.21017680026169
AGAP000332,116.21983714899325,121.36427595669191,120.89995454928261,122.77282625448765,123.33854789641427
AGAP010992,,,,,
AGAP029107,150.8340912944849,156.6664536241887,189.48010036728948,147.89031218182285,117.60386326575255
AGAP003139,,,,,
AGAP003519,80.71802840980885,81.81812189740913,80.29395576962393,78.75166599565895,82.15747830725334
AGAP011008,,,,,
AGAP029105,110.83406449352064,103.05422991192913,135.686422305391,95.42861135324472,117.13349836155552
AGAP000411,51.32553946607773,54.78537109374864,51.13693301187916,54.1224404263112,52.76325609605579
AGAP029086,,,,,
AGAP004380,,,,,
AGAP007877,130.59333502463343,162.71996175522818,140.5731736459254,159.55610163487944,150.54210641793446
AGAP002723,159.93395505742873,152.97161150849897,167.6640910604803,163.64604970692903,170.8966076340542
AGAP005628,,,,,
AGAP011702,111.17030298640132,118.08771167202816,104.85831370446513,129.5710910158136,136.1880886561444
AGAP005874,148.97072779566608,234.20528705091138,187.6635865962929,206.23278712117042,196.2088820204973
AGAP004873,100.31561991846708,92.3271129845628,105.50828688223808,89.35644655007353,101.92187844874658
AGAP005716,165.56827588786368,140.83251964398306,158.8105852665549,225.18638890116566,259.29368624018963
AGAP013509,201.90775045905616,141.11694542721136,140.94367288648223,131.49256644751355,117.61485762252549
AGAP002238,98.34808159122373,93.02852240117343,110.36861883588658,99.9568627126121,99.24688989217515
AGAP028710,,,,,
AGAP002436,96.86643542531047,94.41717804601515,98.83550788817762,101.71403938363584,111.80337289683631
AGAP029080,100.3109284645955,97.51957956601552,98.30208033071533,102.01553773281073,106.33307963900812
AGAP011022,,,,,
AGAP029110,116.13347887366821,82.26888605436412,92.78727466379326,70.32459719563265,71.0569344051123
AGAP029079,,,,,
AGAP006431,97.56132894342203,94.13291674616029,92.80800848238123,102.23320013565575,98.25621153144064
AGAP003627,179.78980178841624,120.85429933580589,212.38086758302916,156.95069835424084,110.40538348770531
AGAP001931,37.46307565116681,34.4239294842875,37.86308367981426,38.017456584615005,35.71702690454997
AGAP001932,63.30818126936447,59.41395811795747,64.752433702327,63.395894730312314,67.88872167788945
AGAP029090,,,,,
AGAP013117,,,,,
AGAP001280,303.77803252428464,358.40295050110103,255.1019344887022,268.42402333661954,304.477859860686
AGAP010997,,,,,
AGAP011667,,,,,
AGAP011010,,,,,
AGAP009260,219.7485651369859,223.82578750259384,226.97113019238785,208.4499897528672,220.82098466175583
AGAP010415,759.982585339966,484.66956077769134,496.9277339777366,340.3523111246064,211.2952779644774
AGAP009336,5279.187055277204,6240.302195506761,5402.9258606697,4880.877810690376,4209.305193522063
AGAP009966,25.428598097941535,27.73118729972666,28.369030640993195,30.229966518863968,26.614734530208
AGAP000569,58.07890852678051,54.876536978094414,59.95227212025984,59.05674691265667,60.667416587487594
AGAP005622,46.94004660023044,49.92385628626167,50.60007453747647,51.68871630052153,48.74323340608875
AGAP005555,189.41673282597196,218.7482243582581,188.9605587985502,199.7641212363961,192.870913441455
AGAP011431,71.98328295938866,66.31806325324494,59.40706088289912,63.241185054679164,62.79451337153978
AGAP003316,166.71786819245904,197.1301879167607,165.04036857479494,162.58975399821352,161.29857379631957
AGAP003211,94.9416207410394,95.82772642030432,98.131109046458,95.27824828398658,96.34146986989228
AGAP011910,56.39742756902783,47.82713451257304,54.80041604265076,54.05410942968048,58.99837554921965
AGAP006779,93.17138550825965,112.77629083633568,108.39279417566975,102.68791447127013,96.34937774139996
AGAP009064,,,,,
AGAP008960,,,,,
AGAP007895,61.56154640436494,63.24151425975885,62.07831501378862,61.37280052428612,64.64170427256286
AGAP007153,,,,,
AGAP029197,62.53426569104851,59.61754340986421,65.25402510596668,58.99485917189464,62.06680549880924
AGAP008235,53.23515638084441,48.890928497277876,47.342287655843165,52.18849835217206,63.21390113919035
AGAP010673,169.5615253962457,172.18342307316232,180.08042580816937,179.20132718871886,202.8861569165352
AGAP029190,70.44302981795964,94.25076740676597,84.69925906239929,86.01596237172906,89.8329877461905
AGAP010957,4802.7667188308615,4438.556264267297,4548.814602171988,4400.723213635834,4141.390877807412
AGAP009746,589.8717420753469,601.8352792886824,502.5783976849152,469.13277693081403,480.6222915982614
AGAP029194,43.032508922140195,43.63404903065426,41.694206358584175,48.080084784850136,47.839600540327545
AGAP002206,,,,,
AGAP009616,156.96562613094673,131.26787122401137,151.45155882323817,105.13086805966235,109.38921648401276
AGAP011635,1194.5281937954849,1359.207516019521,1364.9663972781786,1017.5347643067713,815.2280750132938
AGAP006436,98.59647660676706,99.45968604389641,100.72223162621802,103.56241046942552,108.00343671052467
AGAP010719,450.027687092536,456.1058967733694,418.8550797576223,469.5881677564337,463.90422714047037
AGAP004812,353.40957685336485,437.67378306526956,361.6217161444233,587.3115952849154,811.1790226267444
AGAP010714,350.2866850887456,369.38975510240124,355.89496269690807,423.40288780316394,358.8615113112416
AGAP010080,105.40942634587755,94.13602025156675,96.982667609479,97.31666483297862,94.93446637448227
AGAP010235,183.40130597836975,192.96962485023906,171.52796338126277,186.41348953164393,191.69604062159732
AGAP007928,77.20643510156961,73.89321337937734,76.66630880223433,79.24158629799658,73.34923448167443
AGAP000261,157.54279925954006,163.5746015239139,169.66614822745657,156.13012509581412,164.55736470800554
AGAP000963,34.68782422298067,33.410452266750724,35.06512393493564,32.50894967658042,34.61062970524313
AGAP010693,302.50179732281424,299.4808674239706,292.98332165136736,225.84239168715342,182.92435225778303
AGAP012975,62.19363068953635,57.02914830503196,64.61848439695092,61.113324325208076,66.40944759874158
AGAP008806,68.3968273590646,81.41118390514067,68.03133496569382,83.54852566786751,71.07498148653615
AGAP002874,316.30826957606394,322.5558687479332,343.5461337757902,389.9539868411922,405.643047110697
AGAP005205,238.8647116928425,193.99793747645853,256.75036406112235,282.1859705555037,395.0368331736402
AGAP002523,81.81863032207342,78.5313877783487,83.36731712603446,89.53376689522669,72.98780147766749
AGAP009166,133.29025093438133,130.81428677766738,134.77029752877309,137.3211497025437,155.12473547604634
AGAP000186,,,,,
AGAP010920,,,,,
AGAP029188,30.7257215813001,32.78331854772276,32.51035795987462,33.592447148727985,33.99384659347422
AGAP029167,45.457771790305884,45.028841860439485,40.434643959827106,43.33467356800701,37.063656069225054
AGAP029179,34.9450812993265,35.83680244738405,39.57342486440449,37.88566021123681,37.41858794744221
AGAP011693,92.27097338935727,94.5983030549528,98.85109122813792,80.91203855965928,73.62259787532422
AGAP007907,3182.015217907101,2046.6872377255768,2259.4012997539703,2491.2861599878534,2052.2160138682216
AGAP010895,681.549189358931,638.6106896347763,688.3533550538953,668.0063534029453,706.480576306206
AGAP009809,37.82104910109831,39.07590582903658,35.65166372216417,37.59613870409238,44.35874803908861
AGAP003933,107.36092042726793,95.99185281288632,106.23571095881832,98.88467565376561,99.001608977584
AGAP008644,47.92760721114606,48.11658913591241,46.12909415125712,44.87671012766399,45.547714185414456
AGAP004675,18.96332466857405,14.770226154478507,18.551803074444905,19.079182733788205,14.537763510361014
AGAP007862,,,,,
AGAP004923,68.14637288484671,59.47143021227797,64.38097168132069,67.05241872176096,66.96073241369342
AGAP004247,5068.436706691174,5163.0222855846705,6158.017107581017,6729.344105455888,7303.977572145077
AGAP007994,106.11739395549074,102.8615551746224,99.69747089617205,108.32669781026068,113.19396987266784
AGAP003324,526.1015334730694,534.4811537535813,547.9879229872702,397.4246253893595,317.5074630998487
AGAP003365,116.84057824646116,148.6447815055521,115.00518267177895,130.93991678937226,119.5093758545829
AGAP007987,97.02804343672841,86.66905355187454,96.2618643612038,93.53487149313311,88.57698523193277
AGAP008350,101.96868892656563,76.46658279492506,83.08406456240695,80.90446399141541,82.42518312276339
AGAP029228,30.492763651907307,35.159006884554834,38.40274307543255,38.62318107391593,39.13597257825848
AGAP003444,,,,,
AGAP007938,775.9393227036098,886.4313105660334,781.5354492936515,1016.1728199591917,989.3634555880549
AGAP000585,71.11395491019134,64.23068819210589,63.82811141615795,59.30783101877758,61.90382468516927
AGAP003504,94.26040931554057,97.19212958318668,95.72690158939146,98.97381842639739,111.65829085880111
AGAP000809,357.20913200094105,343.70871652568894,333.19375534243005,332.5782212054728,325.0910838285354
AGAP003369,98.11054393336097,102.38070246371326,102.6738514764034,110.16378887662455,114.85713528425818
AGAP004323,81.76988033754458,81.77837383442994,79.7826192209124,80.81746409650563,81.61920504579592
AGAP003572,52.674885721600006,54.23225265601751,57.982408183995815,57.92405847814924,57.49185099185163
AGAP003575,69.46731970439099,80.60025684413348,73.01951109139249,73.60784304238743,78.09365201923077
AGAP001369,110.29491058834772,103.79548564455654,109.97829389668385,99.04262069140215,96.49797595114507
AGAP011005,,,,,
AGAP004324,1107.6105613412687,1271.078511850213,1024.6601899862849,316.0814606316805,117.20741524703656
AGAP029250,377.3317687302557,420.2641259420212,362.28154448604676,301.7819320913192,199.58369676798944
AGAP009956,104.98649509680122,96.6082897617124,107.48749816732102,91.91940167113341,88.30276945718776
AGAP029203,,,,,
AGAP029241,88.70447525054958,73.36130791505319,87.29230126374895,69.29815421584203,76.18667303324257
AGAP009552,,,,,
AGAP007964,,,,,
AGAP000461,58.770132262066085,63.069418346540445,68.14915180398386,61.00793825753979,65.69545385673007
AGAP004962,666.986483396021,1633.9097248493333,730.1156777672527,1227.8492343321523,881.8462277333132
AGAP003355,116.60078515297427,103.7696047340653,116.84269747128073,112.6035667740136,118.40052583606317
AGAP029219,,,,,
AGAP006500,,,,,
AGAP004902,102.74611300339872,100.46889351238751,104.8345152962478,92.06142871361295,109.30281570966656
AGAP000467,233.72124544986337,202.95870372732014,230.70252660957962,218.6091718501201,220.97306559162408
AGAP028179,,,,,
AGAP011712,35.98341046791097,34.54721420213333,37.18705893741655,34.17735169666585,37.507097636735416
AGAP006075,320.5043027858877,283.1200495220356,501.92218829969016,230.42009278415085,168.18751204952534
AGAP000201,545.068555224904,588.3751065704946,536.3938199006978,466.102558557647,428.0023613567735
AGAP004884,1326.3538597155596,1644.4336912539293,1494.917382616657,1804.5207032255166,1721.002276018762
AGAP002598,,,,,
AGAP002119,68.79991846150381,75.91523342622848,69.16798546187944,78.15588009247212,84.80142412573888
AGAP004878,,,,,
AGAP009245,114.93923293172084,97.15542704196004,104.77114274848925,111.35924393187247,104.76791940587407
AGAP010734,84.57680103808444,61.4936241930791,64.26661313894917,65.17254493443923,66.85421594622723
AGAP007879,368.43593889065517,616.955432155764,634.4015567358523,422.64347243619477,334.47551912109753
AGAP003901,45.30583805312002,45.57711102646753,46.021385332260046,47.45875808377876,46.50712702169973
AGAP002081,,,,,
AGAP011222,107.2249138044101,101.42002718519063,99.06604564200606,93.92721103382651,89.85477896385919
AGAP007707,,,,,
AGAP009780,118.80507031616123,131.17395149568532,135.4402237045255,161.2041367584564,164.31989150729225
AGAP007520,188.63615776829565,175.41064185717008,178.66459693497563,189.26351261602753,194.24136623539619
AGAP001747,151.01914225075168,150.4914209994425,139.63385576260345,172.17088907732872,183.4343352843904
AGAP010334,75.29462719777278,66.7781937000677,98.95323610968586,68.97444442977522,61.77823479694729
AGAP005353,858.005169027162,898.6092734448208,912.755715917014,800.3695267899712,836.6902522321725
AGAP004167,59.27183575761506,47.31858764640305,54.15705673456984,54.5308240880794,61.978964263681085
AGAP002951,80.93026587759763,93.12021854393619,80.05599228011826,86.56728500014023,90.26533272703767
